Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	pos_1-octl_1	pos_1-octl_2	pos_1-octlW_1	pos_1-octlW_2	pos_butac_1	pos_butac_2	pos_butacW_1	pos_butacW_2	pos_chlor_1	pos_chlor_2	pos_chlorW_1	pos_chlorW_2	pos_chx_1	pos_chx_2	pos_chxW_1	pos_chxW_2	pos_dcm_1	pos_dcm_2	pos_dcmW_1	pos_dcmW_2	pos_DIWB_1	pos_DIWB_2	pos_glyctriol_1	pos_glyctriol_2	pos_glyctriolW_1	pos_glyctriolW_2	pos_hx_1	pos_hx_2	pos_hxW_1	pos_hxW_2	pos_no injection_1	pos_no injection_2	pos_no injection_3	pos_no injection_4	pos_octn_1	pos_octn_2	pos_octnW_1	pos_octnW_2	pos_olalc_1	pos_olalc_2	pos_olalcW_1	pos_olalcW_2	pos_test injection	pos_tol_1	pos_tol_2	pos_tolW_1	pos_tolW_2	pos_undec_1	pos_undec_2	pos_undecW_1	pos_undecW_2	Average	Stdev
5082	14.388	880.61896	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	478.99	pos_no injection_1	880.61896:64547 881.62231:30542 882.62567:8012		673853	704304	685685	693628	656398	663346	670474	692249	687628	681073	689160	681773	671058	661312	668305	691533	663992	696107	673610	707115	702391	722304	645869	666292	660819	678859	666662	672624	676480	663263	774933	727372	724558	699383	677326	685610	686020	666444	729923	690701	685430	682666	782594	692694	675957	674485	666580	716689	706738	689128	689126	688088.678921569	26427.5261630393
5083	16.587	880.63831	Unknown	[M+H]+	ion correlated with 4485; ion correlated with 4573; ion correlated with 4771	0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.86	pos_glyctriol_2	880.63831:5570 881.64166:1919 882.64502:634		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22654	31038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052.78856464461	5329.25142126447
5084	14.407	882.6239	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.62	pos_butac_1	882.6239:6768 883.62725:1990 884.63061:293		97424	96905	106505	93838	48194	91245	93818	92458	86700	91328	88948	92985	95039	91729	94369	95417	90888	75711	94945	91926	96841	91521	77046	98100	91859	95626	94483	89786	79050	87084	100434	101790	96988	97787	94338	95500	94381	95866	93744	98894	93649	96630	111566	97661	88939	89029	91147	95354	97203	98487	93815	92842.5425091912	8776.39772337824
5085	8.567	885.54865	Unknown	[M+2H]2+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	64.77	pos_test injection	885.54865:9472 886.552:5685 887.55536:661		52727	49408	53672	51721	50402	44258	47970	51791	48123	56339	49221	52664	47240	48311	50618	47710	55216	51355	48206	53040	48962	46642	48133	49041	47624	51737	45931	48906	47575	49835	58721	50122	43442	44725	54576	51104	50306	50589	51323	50045	49379	46501	55372	44211	45429	44562	52822	48280	47853	46497	45029	49514.972120098	3346.70730686389
5086	18.27	890.6759	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.05	pos_undecW_2	890.6759:3598 891.67925:1342 892.68261:609		45519	49534	37843	35932	28200	16651	17389	45045	20101	45525	6276	25406	43436	44312	9846	23151	16600	46230	15130	45586	49199	48574	39548	42185	47005	42614	17806	18574	15933	37007	24551	28340	50267	47547	12324	22159	21354	47833	44435	38846	37168	46339	40327	44908	13126	25614	18629	14962	28066	48958	50765	32993.6653550092	13660.4702814422
5087	17.588	892.65442	Unknown	[M+H]+		0.569	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.64	pos_no injection_1	892.65442:7496 893.65777:4120 894.66113:1003		50809	49358	51397	48577	45388	44874	45627	48684	49488	51987	49956	51274	45822	46208	47910	47906	48128	50221	47897	48582	52170	54012	48512	46999	47989	47779	44367	47535	46895	46554	54370	52706	52906	49324	48116	49646	49073	48782	46053	49855	51097	49028	54419	47417	45807	50841	50367	49473	54985	49104	50303	49148.6250765931	2541.41239616179
5088	17.15	892.65497	Unknown	[M+H]+	ion correlated with 5106; ion correlated with 5000; ion correlated with 5040; ion correlated with 5064; ion correlated with 4972; ion correlated with 3813; ion correlated with 4739	0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	91.58	pos_glyctriol_2	892.65497:13541 893.65832:6767 894.66168:1646		5670	4399	7281	6534	8073	5891	4089	5595	3326	4329	4499	3647	4129	3002	3319	3399	5872	5104	4416	5823	7705	4278	101897	93369	5675	8386	6209	5318	7517	5920	2976	7001	2284	8060	6095	4563	5289	2010	4960	5141	6367	6241	8624	6370	5208	6074	6609	8185	5135	3287	7288	9067.37904268152	18163.6167036135
5089	15.681	898.60779	Unknown	[M+H]+		0.353	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	84.23	pos_no injection_2	898.60779:7660 899.61114:3903 900.6145:1625		63281	58726	68763	66314	69826	63509	56366	69537	72240	68818	73755	74517	71533	72480	60667	64565	74693	76691	64188	72143	70216	67731	56751	68027	65407	62655	71010	68163	60210	59332	79106	79570	76693	71799	57722	71520	62893	59084	63969	75281	69534	76411	83691	71994	66912	63232	55780	62938	77685	76871	75269	68432.6761642157	6810.27947237619
5090	17.178	906.6709	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.65	pos_1-octlW_1	906.6709:3351 907.67425:1453 908.67761:667		38571	33533	34799	36505	36889	35368	36612	35089	34279	34447	36220	37022	28474	34819	35874	33745	33180	32925	36018	35155	30589	38881	35687	31820	32743	33888	33714	34010	38965	33696	38852	37627	35909	35622	35470	35464	31232	29171	37854	33909	35180	36038	41429	32418	34303	33951	33690	29594	38308	34231	37945	34935.5425474877	2598.42857844491
5091	8.656	907.56238	Unknown	[M+2H]2+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.86	pos_test injection	907.56238:7396 908.56573:4381 909.56909:423		37235	37801	39852	39483	34689	36084	33308	36423	39174	39297	39736	36092	37470	34375	38125	36628	35671	38850	37010	38897	33090	33902	33324	37693	35770	40017	36248	35685	33783	35798	42766	37459	34821	31697	35723	37879	35363	37488	35394	38370	37937	36985	44125	36518	39167	33098	33513	35699	37249	36988	33036	36721.2362898284	2481.50099615841
5092	16.16	908.64886	Unknown	[M+H]+		0.412	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	89.3	pos_no injection_1	908.64886:15445 909.65221:8993 910.65557:2441		87028	80044	86274	79940	91105	76980	79864	82787	73964	83522	82964	83844	78595	80226	84722	85608	81302	88466	88424	81691	89595	82329	85573	85823	85132	78948	85298	76694	75466	76625	93851	90140	95732	95236	84442	84458	82609	78993	86655	87830	82811	82475	104486	77206	83709	78314	83454	95844	84645	83992	88638	84399.0647977941	5862.80942122859
5093	15.901	909.65289	Unknown	[M+H]+	ion correlated with 5049; ion correlated with 4418; ion correlated with 4502; ion correlated with 4588; ion correlated with 5126; ion correlated with 4651; ion correlated with 5075; ion correlated with 5113; ion correlated with 4764	0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	68	pos_glyctriol_1	909.65289:9312 910.65624:2703 911.6596:951		3043	1971	1885	893	593	1638	2709	1268	833	1224	1414	1891	1562	3628	1009	1590	1817	2402	939	1037	2832	1453	45030	48106	1139	1983	2487	1646	2211	1698	3392	1319	1392	3766	1227	1279	2585	3156	4110	1965	2467	3752	1953	2444	525	1722	1640	1841	2111	4121	1413	3727.69211353975	8792.37992123007
5094	6.511	916.56598	Unknown	[M+H]+		0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	39.44	pos_tol_2	916.56598:4633 917.56933:2725 918.57269:795		4565	6113	5235	5608	5416	4416	4645	4907	4554	4986	4195	5578	4595	4652	4786	5393	4644	4459	5791	4702	5359	5059	6965	6739	5104	5084	4356	5664	5069	5314	5429	5322	4880	5084	4207	4674	5149	4400	7520	8289	7517	7200	5883	21632	22185	4887	5343	5471	4502	4568	5312	5949.12881050858	3378.54204656814
5095	18.659	916.65436	Unknown	[M+H]+		0.608	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	101.58	pos_no injection_1	916.65436:17868 917.65771:9167 918.66107:2995		129032	127702	124218	133640	123941	123807	127979	121408	134134	133778	126652	127203	123605	119879	126282	123570	137326	125681	124019	127772	130615	134398	124696	122238	121677	124353	124593	122393	119962	124041	146525	137433	137166	134751	126447	126901	128773	122414	138778	129216	125461	127142	139770	124053	129593	149242	121333	126036	126586	128096	130814	128375.023284314	6424.58202222442
5096	17.649	920.6861	Unknown	[M+H]+		0.216	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.11	pos_test injection	920.6861:4665 921.68945:3321 922.69281:0		52881	50954	53340	51083	50640	8385	49747	54513	29134	53684	51425	54088	45008	45956	50687	49930	51136	50424	52787	49544	51693	55579	48352	34279	50581	51173	21651	52933	24956	22687	60646	56181	52575	56001	50145	48619	50843	49322	22617	56927	49452	48889	60953	50556	47208	50901	50329	57719	56612	53765	56223	48151.1926891851	10836.6119109243
5097	3.882	922.00983	Unknown	[M+H]+		0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.26	pos_octn_2	922.00983:329368 923.01318:59717 924.01654:8475		3494364	2828762	609907	1808669	2902137	1145839	1045235	1316203	1808104	1900791	1772705	2337827	1785542	1158198	2205478	1900071	888598	1295691	1189239	1488774	1098541	630518	565909	1193800	1153472	1151079	1012301	849231	1306528	873702	2094094	958346	1289867	3785388	2097181	1997029	1036520	1180958	1048557	1959823	1385514	760240	1562896	1449752	2333216	1330006	1496541	1825655	1227501	1576744	620181	1524180.86764706	693522.303913658
5098	4.522	922.00983	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.3	pos_dcmW_2	922.00983:325589 923.01318:63221 924.01654:8501		1773426	1478879	1672909	1651606	1832374	2151122	1021451	862326	1287885	1572303	1319472	1705112	1182702	2037499	1015212	1168314	1482246	3744554	1021818	1846708	787913	629196	1547522	1871826	1899106	1130244	3006040	2411034	1161190	865389	2397888	776340	1597684	1712568	1622213	1870580	862724	1313485	894215	589213	1049650	1513224	629270	1166315	2326140	1009806	2045740	1981641	1503813	1248370	1074693	1496528.39093137	613276.840515376
5099	2.697	922.00983	Unknown	[M+H]+		0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.39	pos_chlorW_1	922.00983:305657 923.01318:56376 924.01654:7763		2394528	899655	2415777	1233968	2509985	1944144	2044448	3997443	2131318	1531550	3107808	2337276	1053664	881090	1792860	1063422	2177197	1696204	1188438	1948640	1771039	1918756	3219504	3084141	1007554	1739903	2319309	2987876	1466724	593951	2098783	2103811	1271745	1436487	604376	1047595	1937607	884120	2475754	3378324	1548756	1511619	1237822	2287138	2180965	1062458	909149	772791	2196412	1430968	1089447	1802437.31372549	773786.629311161
5100	3.064	922.00983	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1.02	pos_chlorW_1	922.00983:303295 923.01318:57804 924.01654:9720		1516323	2252966	2014112	1062308	1153441	1284143	752491	1030949	2381205	1178170	2094007	1193572	1041487	1464921	1181871	2537323	2823204	1898996	1341506	1197144	2735818	2220181	1582626	1039191	1017418	1017252	3054825	733921	1022035	2229787	2773846	965150	969117	945095	1338403	749395	1810400	1791551	1553278	904544	2040917	1528755	625588	2209131	1191716	2223460	2106110	1570131	2030320	2074858	1260005	1582646.4375	627802.223551383
5101	16.48	922.66541	Unknown	[M+H]+	ion correlated with 5031; ion correlated with 5055; ion correlated with 4239; ion correlated with 4351; ion correlated with 4451; ion correlated with 4527; ion correlated with 5081; ion correlated with 4613; ion correlated with 5116; ion correlated with 4672; ion correlated with 4729	0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	624.09	pos_glyctriol_2	922.66541:31791 923.66876:15834 924.67212:4975		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176999	182609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7051.1393995098	35253.1096419157
5102	14.417	924.64459	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	196.14	pos_test injection	924.64459:38597 925.64794:16936 926.6513:5432		395878	394927	400468	390741	361170	384519	380786	381630	376943	389556	381858	385923	388923	387132	380812	388404	395839	387856	384130	392465	409843	402422	368833	376830	372640	383041	390063	372297	375075	379476	430862	427429	417066	407681	386188	377385	389487	381212	413184	403552	395637	387639	456917	384696	382473	375626	381830	398111	405897	408607	404090	391687.175245098	17005.993758507
5103	0.853	925.02032	Unknown	[M+H]+		0.549	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.12	pos_chlorW_2	925.02032:10341 926.02367:3833 927.02703:1100		17590	14620	15351	15767	21720	20734	11794	12238	11265	12666	26991	29465	9251	8794	9548	9081	19167	19304	16833	18178	7402	7371	11289	10319	11817	12593	13305	12664	14061	12715	7108	6502	5844	3997	9477	9200	9585	10781	17137	17468	14646	12959	3840	11815	13061	11087	16895	15607	13891	14934	15434	13238.4800379136	5118.78034919546
5104	8.747	929.57373	Unknown	[M+2H]2+		0.49	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	36.05	pos_test injection	929.57373:5396 930.57708:2336 931.58044:588		26716	25318	29011	28899	23822	23015	25565	25310	27462	29230	29172	25864	23828	23962	26512	25239	25675	26880	26642	27424	23754	23115	29502	25883	26618	28636	27263	23186	24294	25011	29163	27621	24109	24219	26885	23964	25578	28804	25051	26179	25759	25692	32438	27389	28252	27218	26845	25144	25723	25562	22872	26221.0476026348	2035.75159985318
5105	17.585	936.67926	Unknown	[M+H]+	ion correlated with 5107	0.431	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.79	pos_no injection_3	936.67926:4422 937.68261:2727 938.68597:980		32825	29795	34877	34127	35112	33126	31854	32862	31622	34565	33503	34745	33123	32572	33228	27358	30142	31594	30123	30246	30653	34548	31084	35772	32880	28243	29493	31350	31228	31151	36062	32108	32106	31909	30494	31220	30558	30872	32197	31291	28767	35479	37623	32412	31295	29345	27568	35851	32140	32142	33834	32138.6966911765	2235.20329138979
5106	17.146	936.67999	Unknown	[M+H]+	ion correlated with 5124; ion correlated with 5088; ion correlated with 5040; ion correlated with 3813	0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	95.06	pos_glyctriol_1	936.67999:10323 937.68334:4733 938.6867:2443		2170	2109	3867	3656	3472	4161	3724	4700	5296	2759	4253	2814	4128	1734	3580	3091	4478	2231	5659	3031	2662	2628	77282	68932	1994	5094	2855	1426	2488	4002	3955	2015	1754	3960	4566	3416	1466	4009	2268	3814	2576	3643	2986	1403	2675	2611	3153	3546	4514	4136	2456	5984.23076076134	13759.9776974238
5107	17.579	936.68213	Unknown	[M+H]+	ion correlated with 5105	0.549	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.47	pos_test injection	936.68213:5256 937.68548:3075 938.68884:1134		32825	29857	34877	34127	35184	33021	31854	32862	32829	34565	33503	34746	32674	32958	34221	31161	30142	31598	31870	30283	30985	33534	31339	35471	32803	28243	29888	31350	31697	31164	36428	33329	34829	31909	31404	33222	31921	31101	32418	32175	28684	35507	37854	32412	31844	29345	27568	35851	32612	32413	34548	32529.5074295343	2103.53330606057
5108	15.692	942.63318	Unknown	[M+H]+		0.725	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.87	pos_no injection_1	942.63318:4935 943.63653:2936 944.63989:926		40280	42051	42771	44580	35675	37060	43880	45214	40416	45081	37526	40211	46969	35900	45552	35031	37392	39216	41578	42458	42813	49108	44725	39907	41266	38970	44747	34375	42820	46110	41411	40035	52584	38784	37997	40358	43617	36841	44024	39718	39264	38446	52881	37044	36345	36366	45782	47275	47276	42441	41327	41637.1809895833	4258.22687007656
5109	0.849	943.98999	Unknown	[M+H]+		0.039	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.68	pos_DIWB_1	943.98999:13164 944.99334:2438 945.9967:537		149649	152283	165801	94439	159301	52942	169531	108993	138301	153012	144076	129134	110082	156206	45744	143884	145495	84010	89587	98597	138313	84107	158546	165601	146735	95423	151137	94275	92985	158511	47183	38873	79345	53034	145342	94560	70957	156373	110526	47395	166790	105153	101651	150810	152596	78709	119928	183514	95828	175100	103251	118698.375765931	39814.9286674023
5110	8.84	951.58832	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.55	pos_chlorW_1	951.58832:3225 952.59167:1926 953.59503:250		15815	16786	18176	19644	15918	16195	15030	18865	18199	21135	19509	18209	18085	19574	17481	16002	17719	17318	18101	17956	16707	16447	18623	17643	16261	18020	16657	17995	15938	17522	19750	18529	18496	15978	17123	17956	18260	20073	17199	17836	16787	16437	21466	21451	17395	16940	19680	17215	17542	17459	17008	17806.1260914522	1451.64639989624
5111	8.824	952.08704	Unknown	[M+H]+		0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	39.23	pos_test injection	952.08704:3593 953.09039:0 954.09375:0		18061	16018	17017	19533	15527	16985	14087	17683	18263	19264	17675	19007	16972	17166	14591	15792	17818	18718	17675	18873	15797	15719	16074	17706	17642	18004	19251	17574	16437	17883	20047	17080	18829	14918	16828	18296	17680	19246	15128	16632	14595	17877	20662	18580	18001	15266	16952	16791	15974	17535	15988	17288.5950137868	1486.73941757551
5112	16.169	952.67468	Unknown	[M+H]+		0.549	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	60.21	pos_no injection_1	952.67468:9515 953.67803:5145 954.68139:1700		54691	53384	51134	50147	48381	49359	52970	51320	49847	47824	49751	52524	49091	41446	50714	47698	47511	51563	51160	46991	49219	55700	52461	50810	53769	48974	48415	50102	49823	51226	60729	62548	56886	57268	48306	45934	51071	45735	53111	49537	50302	48152	56611	48660	48418	45646	52108	54543	54461	54162	53719	51096.3449754902	3805.94469560635
5113	15.951	952.67529	Unknown	[M+H]+	ion correlated with 5049; ion correlated with 5093; ion correlated with 4502; ion correlated with 5126; ion correlated with 4651; ion correlated with 5075; ion correlated with 4764	0.02	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	115.37	pos_glyctriol_1	952.67529:13397 953.67864:7127 954.682:2781		3718	2168	1208	3177	1320	4682	3374	1082	3188	4138	3191	2148	2349	2942	4498	3928	3134	2082	912	3697	1687	1598	81236	56171	3023	2812	4781	3257	2577	2438	1797	1932	3168	3641	1633	2909	1008	872	1586	4242	4882	2140	2951	3965	2545	2401	3902	3135	3384	3214	4218	5412.64923335057	13197.7965415809
